,id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
5184,3145600250,2015-03-17,2,1.0,670,3101,1.0,0,0,4,6,670,0,1948,0,98118,47.5546,-122.274,1660,4100,190000
5185,6206100130,2014-06-26,4,2.5,2660,10800,1.0,0,0,3,7,2660,0,1955,2014,98005,47.5894,-122.172,2640,10800,772650
5186,8944320420,2014-07-10,3,2.5,2110,4038,2.0,0,0,4,8,2110,0,1989,0,98042,47.3875,-122.153,2110,3727,355000
5187,224069145,2015-04-01,3,1.75,1970,54450,1.0,0,0,3,8,1570,400,1980,0,98075,47.5936,-122.012,2460,36677,650000
5188,3363900280,2015-03-11,3,2.75,1210,3600,1.5,0,2,5,7,1210,0,1910,0,98103,47.6798,-122.354,1630,3910,678500
5189,7504110050,2014-06-26,4,2.5,2670,11877,2.0,0,0,3,9,2670,0,1996,0,98074,47.6327,-122.036,2430,11333,669950
5190,624100950,2015-03-11,3,2.25,3000,18450,1.0,0,0,3,10,3000,0,1983,0,98077,47.7274,-122.062,2980,12304,850000
5191,9416400020,2014-08-27,3,2.75,2200,3885,2.0,0,0,3,8,2200,0,2002,0,98074,47.6171,-122.028,2710,6000,572000
5192,3578400950,2014-08-01,3,1.75,1540,13002,1.0,0,0,2,8,1200,340,1984,0,98074,47.6231,-122.044,1620,10098,492450
5193,4100000050,2014-10-30,3,1.75,2080,11866,1.0,0,0,3,8,2080,0,1960,0,98005,47.5872,-122.173,2240,10696,813000
5194,3475000080,2014-08-28,3,2.0,1780,9732,1.0,0,0,3,8,1780,0,1967,0,98040,47.5796,-122.229,1900,10200,710000
5195,7871500345,2014-12-02,3,1.5,1960,2400,2.0,0,0,3,8,1330,630,1911,0,98119,47.6423,-122.37,2090,4000,792500
5196,8857600680,2015-03-13,5,1.5,1690,7725,1.5,0,0,4,7,1690,0,1961,0,98032,47.3859,-122.288,1690,7739,285900
5197,2817100430,2015-05-11,3,2.0,2080,12972,1.0,0,0,4,7,1250,830,1981,0,98070,47.3733,-122.432,1530,10089,389000
5198,7649400170,2014-12-05,3,2.25,2070,2833,2.0,0,2,3,8,1490,580,1966,0,98136,47.5543,-122.398,1940,3794,675000
5199,4048400185,2014-10-22,2,0.75,760,33801,1.0,0,0,4,4,760,0,1931,0,98059,47.4703,-122.076,1100,39504,352000
5200,3303960250,2015-05-07,4,3.25,4020,11588,2.0,0,0,3,11,4020,0,2000,0,98059,47.5217,-122.155,3190,8066,1050000
5201,2785000480,2015-01-08,4,1.75,3620,10400,1.0,0,0,4,8,1820,1800,1965,0,98005,47.6069,-122.167,2410,10400,768500
5202,2926049400,2014-12-26,4,2.0,2330,7778,1.0,0,0,3,7,1230,1100,1961,0,98125,47.7109,-122.323,1250,8160,500000
5203,5452302195,2014-12-30,3,2.5,1460,8800,1.0,0,0,4,7,1460,0,1956,0,98040,47.5895,-122.232,2200,8800,685000
5204,3528900980,2014-05-23,4,2.75,2250,5700,1.0,0,0,3,8,1200,1050,1951,0,98109,47.6406,-122.344,1720,3850,648475
5205,3886901795,2015-04-22,6,5.0,2850,6600,2.0,0,0,3,7,2850,0,1994,0,98033,47.6813,-122.187,1870,9900,655000
5206,1868900675,2014-09-12,4,2.75,2640,4000,2.0,0,0,5,8,1730,910,1925,0,98115,47.6727,-122.297,1530,3740,895000
5207,4031000290,2015-04-08,3,1.0,1310,9554,1.0,0,0,3,7,960,350,1962,0,98001,47.2949,-122.285,1310,9845,195000
5208,9264960480,2014-12-08,4,2.5,2720,7350,2.0,0,0,3,9,2720,0,1989,0,98023,47.3028,-122.35,2570,8336,368000
5209,3303980680,2015-02-28,4,3.5,3430,13609,2.0,0,0,3,11,3430,0,2001,0,98059,47.5196,-122.151,3880,11614,997000
5210,1775930010,2014-12-22,3,2.75,1990,19991,1.0,0,0,3,7,1340,650,1977,0,98072,47.7434,-122.106,1750,9775,335000
5211,3329520170,2014-05-21,3,2.0,1170,7258,1.0,0,0,3,7,1170,0,1984,0,98001,47.3333,-122.266,1410,7750,250000
5212,9321010130,2015-03-12,3,1.75,1390,8980,1.0,0,0,4,8,1390,0,1985,0,98022,47.2015,-122.005,1770,9085,278500
5213,7696600020,2015-01-28,4,1.5,1540,7300,2.0,0,0,3,7,1540,0,1973,0,98001,47.3317,-122.276,1580,7650,260000
5214,2690600005,2014-10-01,2,1.0,760,6141,1.0,0,0,2,6,760,0,1920,0,98118,47.5469,-122.277,900,4120,162500
5215,923049323,2014-07-14,4,1.0,1280,8316,1.0,0,0,3,6,1280,0,1950,0,98168,47.4989,-122.302,1310,7830,239000
5216,6705870080,2014-11-21,4,2.5,2990,5122,2.0,0,0,3,8,2990,0,2004,0,98075,47.5773,-122.055,3140,7875,600000
5217,3797710010,2015-04-28,4,2.25,1770,7778,2.0,0,0,3,7,1770,0,1998,0,98031,47.4192,-122.201,1770,7591,350000
5218,98030630,2014-12-15,5,3.75,3830,8131,2.0,0,0,3,10,3830,0,2005,0,98075,47.5837,-121.971,3570,7290,852500
5219,8106300840,2014-07-21,3,2.5,2870,5490,2.0,0,0,3,9,2870,0,2008,0,98055,47.4471,-122.207,3040,5442,485000
5220,1074100020,2014-10-07,3,1.0,1520,8320,1.0,0,0,3,6,1520,0,1953,0,98133,47.7699,-122.335,1500,8320,299000
5221,418000010,2015-04-22,2,1.0,660,6509,1.0,0,0,4,5,660,0,1952,0,98056,47.4938,-122.171,970,5713,227450
5222,1782000130,2014-05-23,3,1.0,1800,5612,1.0,0,0,4,7,1200,600,1942,0,98126,47.525,-122.378,1450,5250,383000
5223,2124079093,2015-01-12,2,3.25,3570,392475,1.0,0,0,3,9,2370,1200,1998,0,98024,47.5448,-121.93,3190,217800,835000
5224,9828702890,2015-02-11,5,1.5,3050,2992,1.5,0,0,4,8,1920,1130,1931,0,98112,47.621,-122.302,1200,1209,760000
5225,3797001815,2015-02-17,2,1.0,820,3000,1.0,0,0,4,7,820,0,1924,0,98103,47.6842,-122.348,1490,3000,532500
5226,6979900080,2014-11-25,3,2.5,3610,26359,1.0,0,0,3,8,1950,1660,1998,0,98053,47.6306,-121.968,2620,26427,635000
5227,7319900345,2014-08-25,3,2.0,1490,3072,1.0,0,0,5,7,770,720,1912,0,98144,47.5772,-122.307,1320,3072,438500
5228,4346300010,2014-06-18,3,2.5,1560,9361,1.5,0,0,4,7,1360,200,1936,0,98108,47.5591,-122.295,1670,6244,545500
5229,2432000130,2015-04-14,3,1.75,1660,9549,1.0,0,0,3,7,1660,0,1956,0,98033,47.6503,-122.198,2090,9549,675000
5230,9165100130,2014-06-18,3,1.75,1180,4080,1.0,0,0,4,6,760,420,1928,0,98117,47.6825,-122.391,1490,4080,450000
5231,844000425,2014-12-23,3,1.0,960,10815,1.0,0,0,5,5,960,0,1900,0,98010,47.3091,-122.006,1330,10815,199999
5232,6076500364,2014-09-10,3,1.5,1630,16170,1.0,0,0,3,7,1630,0,1988,0,98034,47.7104,-122.235,1630,9931,375000
5233,9238430430,2015-04-30,4,2.25,2260,43847,2.0,0,0,3,8,2260,0,1982,0,98072,47.7713,-122.129,2470,37304,600000
5234,2854800095,2014-07-08,3,1.5,1520,7123,1.0,0,0,4,7,1520,0,1959,0,98056,47.4991,-122.176,1450,8023,292600
5235,31200020,2015-03-19,5,2.75,3050,8904,1.0,0,0,4,8,1650,1400,1956,0,98040,47.5709,-122.214,2920,8904,1040000
5236,5364200381,2014-10-10,3,1.0,1000,4959,1.0,0,0,3,8,1000,0,1945,0,98105,47.6629,-122.277,2240,4959,610000
5237,1515910290,2014-08-25,4,2.5,2650,9451,2.0,0,0,4,8,2650,0,1993,0,98042,47.3693,-122.129,2510,8850,397450
5238,3459000020,2015-04-14,3,2.25,1750,15528,1.0,0,0,3,8,1270,480,1963,0,98155,47.7739,-122.274,2170,12000,382000
5239,3303000130,2015-01-16,3,2.25,1770,7667,1.0,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.362,2180,8103,370000
5240,3303000130,2015-04-28,3,2.25,1770,7667,1.0,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.362,2180,8103,520000
5241,3235100080,2014-07-01,2,1.0,770,7906,1.0,0,0,4,6,770,0,1948,0,98155,47.766,-122.32,990,7906,260000
5242,7284900460,2014-11-20,4,2.5,3370,7200,2.0,0,0,3,8,3370,0,2014,0,98177,47.7698,-122.384,1880,7200,890000
5243,6332940020,2014-08-26,5,2.0,2130,8412,1.0,0,0,3,7,1440,690,1946,2000,98155,47.7403,-122.318,2310,7474,344000
5244,8802400415,2014-06-25,3,1.0,1050,8498,1.0,0,0,3,7,1050,0,1958,0,98031,47.4038,-122.203,1340,8498,205000
5245,4131500190,2015-05-07,5,2.5,2803,8550,1.0,0,0,3,8,2803,0,1963,2011,98003,47.3032,-122.306,1810,8550,379000
5246,7524400250,2014-08-22,3,2.0,2080,12094,2.0,0,0,4,8,2080,0,1982,0,98052,47.7035,-122.164,2230,12204,424240
5247,7524400250,2014-11-24,3,2.0,2080,12094,2.0,0,0,4,8,2080,0,1982,0,98052,47.7035,-122.164,2230,12204,589950
5248,4441300440,2014-05-12,4,1.75,2120,4650,1.0,0,1,3,7,1190,930,1951,0,98117,47.6964,-122.4,2070,6487,582000
5249,1898200080,2015-03-12,3,2.5,2550,7709,2.0,0,0,3,9,2550,0,1989,0,98023,47.3081,-122.391,2410,9250,349000
5250,1245003375,2015-04-08,3,1.0,1290,12005,1.0,0,0,4,7,1290,0,1966,0,98033,47.6835,-122.199,1930,8000,658000
5251,3574300250,2014-10-29,5,2.75,1790,5000,1.5,0,0,4,7,1060,730,1915,0,98106,47.5655,-122.363,1400,5000,294000
5252,5071400104,2014-06-26,5,3.5,2720,7598,2.0,0,0,3,8,1860,860,1993,0,98115,47.6931,-122.283,2430,7728,690000
5253,9287801150,2015-04-23,3,1.0,1040,5000,1.5,0,2,3,7,1040,0,1912,0,98107,47.6754,-122.359,1440,4400,600000
5254,8651431100,2015-01-16,3,1.0,840,5200,1.0,0,0,3,6,840,0,1969,2014,98042,47.3685,-122.077,870,5200,199990
5255,236500010,2014-12-09,3,1.75,1650,8850,1.0,0,0,3,7,1650,0,1959,0,98188,47.4331,-122.291,1400,8800,220000
5256,1441800250,2015-01-26,4,2.25,2080,15750,1.0,0,0,3,8,1460,620,1976,0,98034,47.7225,-122.2,1960,10500,440000
5257,8929000050,2014-09-04,4,2.5,1540,1994,2.0,0,0,3,8,1540,0,2014,0,98029,47.5526,-121.999,1540,1689,439990
5258,98030660,2015-03-11,4,2.5,3880,7208,2.0,0,0,3,10,3880,0,2006,0,98075,47.5841,-121.971,3280,7221,815000
5259,3905100380,2015-04-21,4,2.25,1860,3766,2.0,0,0,3,8,1860,0,1995,0,98029,47.5699,-122.006,1860,4169,535000
5260,1140000050,2014-11-26,3,1.75,1280,10016,1.0,0,0,4,7,1280,0,1975,0,98003,47.2823,-122.333,1670,9764,215000
5261,5561000010,2015-02-23,3,2.5,3200,35012,1.5,0,0,3,8,2100,1100,1965,0,98027,47.4651,-121.993,2690,35100,605000
5262,8856920250,2014-05-30,3,2.5,2200,7278,2.0,0,0,3,8,2200,0,1990,0,98058,47.4624,-122.132,2190,8580,349900
5263,5100402668,2015-02-18,3,1.0,1570,5510,1.0,0,0,4,7,1070,500,1940,0,98115,47.6942,-122.319,1770,6380,495000
5264,2426049180,2014-10-14,3,2.5,2074,4900,2.0,0,0,3,8,2074,0,1997,0,98034,47.7327,-122.233,1840,7382,515100
5265,205000010,2014-06-24,4,2.5,2450,55387,2.0,0,0,3,9,2450,0,1994,0,98053,47.6323,-121.985,2730,38827,620000
5266,7504060020,2015-01-22,4,2.25,2520,10370,2.0,0,0,3,9,2520,0,1980,0,98074,47.6377,-122.049,2848,12682,657500
5267,4204400098,2015-01-19,5,1.75,2190,8250,1.0,0,2,3,7,1190,1000,1963,0,98055,47.4887,-122.223,2570,8250,250000
5268,4204400098,2015-04-21,5,1.75,2190,8250,1.0,0,2,3,7,1190,1000,1963,0,98055,47.4887,-122.223,2570,8250,385000
5269,2131200766,2014-05-22,3,1.5,2320,7500,1.0,0,0,3,7,2320,0,1976,0,98019,47.7413,-121.979,1480,10000,307000
5270,7760400480,2015-05-13,3,2.5,1370,9253,1.0,0,0,3,7,1090,280,1994,0,98042,47.3717,-122.073,1470,9253,288000
5271,1863900225,2014-10-28,3,1.75,1730,7200,1.5,0,0,4,6,1730,0,1944,0,98032,47.3774,-122.236,860,7200,226450
5272,1787600224,2015-03-10,3,2.5,1640,6991,1.0,0,0,3,7,1110,530,1967,0,98125,47.7255,-122.327,1860,7342,390000
5273,323089134,2014-09-30,3,1.0,1300,10236,1.0,0,0,4,6,1300,0,1971,0,98045,47.5028,-121.77,1380,11325,350000
5274,7663700759,2014-12-01,3,1.5,1560,7884,1.0,0,0,3,7,1060,500,1969,0,98125,47.7312,-122.298,1820,9000,368000
5275,3856904970,2014-08-18,2,1.0,1120,4284,1.0,0,0,3,6,730,390,1921,0,98105,47.6688,-122.324,2050,4160,469000
5276,1126059007,2015-03-23,3,2.25,2670,150270,2.0,0,0,3,9,2670,0,1985,0,98072,47.7601,-122.134,3080,81054,865000
5277,2473002850,2015-01-13,5,2.5,3810,15916,1.5,0,0,5,8,3810,0,1967,0,98058,47.4521,-122.14,2470,11662,515000
5278,1112700130,2015-01-23,3,1.75,1440,8560,1.0,0,0,4,7,1440,0,1979,0,98034,47.7296,-122.232,1460,7560,410000
5279,121059007,2014-08-08,4,1.0,1200,43560,1.0,0,0,3,5,1200,0,1968,0,98042,47.3375,-122.123,1400,54450,210000
5280,2896600020,2015-03-25,3,1.75,1520,7700,1.0,0,0,3,7,820,700,1969,0,98034,47.7226,-122.219,1420,7674,460000
5281,9264900660,2014-09-19,4,2.5,2500,9654,1.0,0,0,3,8,1830,670,1979,0,98023,47.3137,-122.343,2500,8839,241500
5282,7754900280,2014-06-23,4,2.25,2010,19000,2.0,0,0,4,8,2010,0,1975,0,98042,47.3734,-122.119,1950,19626,322200
5283,9282801950,2014-08-18,4,1.0,1210,6000,1.5,0,2,3,7,1210,0,1943,0,98178,47.5026,-122.234,1470,6000,279000
5284,3123039063,2014-09-08,2,1.0,1100,27007,1.0,0,0,4,6,1100,0,1943,0,98070,47.4471,-122.473,1746,91476,303000
5285,2770606915,2014-10-20,3,1.5,1050,6615,1.0,0,0,4,6,800,250,1950,0,98199,47.6578,-122.39,1530,5250,420000
5286,5379804690,2014-08-13,3,1.75,2120,18335,1.0,0,0,3,7,1380,740,1961,0,98188,47.451,-122.273,2050,18333,249000
5287,6855700080,2014-07-14,3,1.0,1240,8840,1.0,0,0,3,6,1240,0,1952,0,98125,47.7277,-122.308,1250,8840,294950
5288,3856900507,2014-05-12,4,3.5,3460,3997,2.0,0,0,3,10,2560,900,2004,0,98103,47.6718,-122.329,1860,4000,1320000
5289,3501600185,2014-09-15,3,1.75,1270,4800,1.0,0,0,3,7,1270,0,1953,0,98117,47.693,-122.361,1490,4800,335000
5290,1068000235,2014-06-05,4,2.25,2980,8051,1.5,0,2,4,10,2020,960,1935,0,98199,47.6426,-122.409,2760,5499,1160000
5291,7519000585,2015-03-11,2,1.0,1250,3708,1.5,0,0,3,7,1250,0,1926,0,98117,47.685,-122.363,1430,3708,520000
5292,1562200380,2014-09-16,4,1.75,1740,8800,1.0,0,0,4,8,1740,0,1965,0,98007,47.6232,-122.142,2180,8436,560000
5293,7523700305,2014-10-12,4,1.5,1730,7464,2.0,0,0,4,7,1730,0,1959,0,98032,47.3782,-122.304,1370,7860,243400
5294,8807810050,2014-05-29,3,2.0,1240,14404,1.0,0,0,3,7,1240,0,1988,0,98053,47.6614,-122.06,1350,9990,405000
5295,3699100130,2014-10-02,2,1.0,1670,14695,1.5,0,0,5,7,1670,0,1930,0,98033,47.7001,-122.2,1800,11355,495000
5296,2215901650,2015-04-02,4,2.5,2140,7095,2.0,0,0,3,8,2140,0,1992,0,98038,47.3528,-122.057,1600,7182,350000
5297,1099900020,2014-12-11,5,2.75,2530,7601,1.0,0,0,3,7,1520,1010,1992,0,98188,47.4683,-122.263,2400,7776,368500
5298,5128000010,2015-01-05,2,1.0,960,8236,1.0,0,0,2,6,960,0,1948,0,98058,47.4698,-122.166,1260,8236,99000
5299,3303980660,2014-06-03,4,3.75,4130,12320,2.0,0,0,3,11,4130,0,2001,0,98059,47.5194,-122.151,3690,11227,1070000
5300,1155640050,2014-08-26,4,1.75,1710,7724,1.0,0,0,3,8,1710,0,1983,0,98155,47.7721,-122.293,1940,7724,430000
5301,8087800020,2014-05-15,3,1.5,1490,8475,1.0,0,0,4,7,1490,0,1963,0,98052,47.6571,-122.133,1490,8540,412500
5302,3293200190,2014-12-13,4,3.25,4750,62365,2.0,0,0,3,11,4750,0,1988,0,98052,47.7149,-122.099,3300,31866,1120000
5303,1862000010,2014-08-28,4,2.5,3400,35062,2.0,0,0,4,11,3400,0,1988,0,98052,47.7168,-122.113,2880,9705,915000
5304,5711200170,2014-05-23,3,2.5,2210,7620,2.0,0,0,3,8,2210,0,1994,0,98052,47.6938,-122.13,1920,7440,535000
5305,8690800130,2014-11-04,3,1.5,1650,8676,1.0,0,0,4,8,1130,520,1979,0,98133,47.7471,-122.352,1400,8499,390000
5306,2768100545,2014-09-08,3,1.5,1260,3135,1.0,0,0,4,7,780,480,1944,0,98107,47.6693,-122.371,1540,3025,499000
5307,2596400050,2014-07-30,3,1.0,1960,7955,1.0,0,0,4,7,1260,700,1963,0,98177,47.7641,-122.364,1850,8219,375000
5308,2641400290,2014-10-28,4,2.5,1800,7620,2.0,0,0,3,8,1800,0,1995,0,98055,47.4346,-122.201,1800,6879,349000
5309,3210600010,2014-10-31,3,2.25,1940,7482,1.0,0,0,4,7,1240,700,1964,0,98004,47.6004,-122.195,2340,9310,635000
5310,8691370290,2014-12-15,4,2.75,2820,8009,2.0,0,0,3,9,2820,0,2001,0,98075,47.6,-121.977,2820,7398,682000
5311,1790000080,2015-02-03,4,2.25,2820,16770,1.0,0,0,4,8,1920,900,1966,0,98023,47.3186,-122.364,2320,13850,321027
5312,7116000425,2014-11-25,2,1.0,720,4120,1.0,0,0,5,5,720,0,1915,0,98002,47.303,-122.217,940,6180,150000
5313,8143100500,2014-12-13,3,1.75,1640,17583,1.0,0,0,3,7,1110,530,1969,0,98034,47.726,-122.203,1420,11680,410000
5314,3735900545,2014-05-23,3,2.0,1560,4080,2.0,0,0,3,7,1560,0,1923,1982,98115,47.6892,-122.319,1900,4080,449950
5315,1443500305,2014-10-13,6,2.5,1560,7144,1.0,0,0,3,6,1060,500,1913,0,98118,47.5335,-122.272,1300,6232,194990
5316,3649100103,2015-01-02,4,1.75,1910,8775,1.0,0,0,3,7,1210,700,1956,0,98028,47.7396,-122.247,2210,8778,475000
5317,6746700605,2015-01-28,5,1.75,1570,3000,2.0,0,0,4,7,1570,0,1908,0,98105,47.6677,-122.316,1610,3000,530000
5318,7999950020,2014-07-22,4,2.5,2038,7643,2.0,0,0,3,8,2038,0,2011,0,98092,47.3296,-122.18,2634,6824,319950
5319,9211500010,2015-03-27,3,2.25,1720,9435,1.0,0,0,4,7,1220,500,1978,0,98023,47.2979,-122.377,1690,7215,210000
5320,1324300290,2014-12-26,3,2.75,1670,3330,1.5,0,0,4,7,1670,0,1925,0,98107,47.6551,-122.36,1370,5000,485000
5321,8691310380,2015-01-28,4,2.75,2830,10240,2.0,0,0,4,9,2830,0,1998,0,98075,47.5903,-121.986,3490,10240,774000
5322,4037400430,2014-10-15,4,2.0,1690,8208,1.0,0,0,4,7,1210,480,1958,0,98008,47.6052,-122.126,1620,8496,478000
5323,254000545,2014-10-23,4,2.5,1620,5280,2.0,0,0,4,7,1620,0,1924,1971,98146,47.5132,-122.384,1590,5280,385000
5324,7214780020,2015-04-17,4,2.5,2360,43017,2.0,0,0,3,9,2360,0,1989,0,98077,47.774,-122.077,2750,40334,595000
5325,114100314,2015-03-18,3,1.5,1480,7117,1.0,0,0,3,7,1170,310,1960,0,98028,47.7766,-122.248,2230,14775,285000
5326,3629930170,2014-05-14,4,2.5,2700,4004,2.0,0,0,3,9,2700,0,2004,0,98029,47.5521,-121.995,2260,4459,723000
5327,2946002140,2014-08-12,3,1.5,1780,16000,1.0,0,0,2,7,1240,540,1960,0,98198,47.419,-122.322,1860,9775,279000
5328,1432400525,2015-03-06,3,1.5,1430,7560,1.0,0,0,5,6,1430,0,1958,0,98058,47.4518,-122.179,1150,7560,195000
5329,7011201470,2014-10-15,2,1.0,2160,2192,1.0,0,0,5,8,1170,990,1925,0,98119,47.6364,-122.371,1150,2152,625000
5330,7697800170,2015-04-28,3,1.75,1800,9314,2.0,0,0,3,8,1800,0,1979,0,98011,47.7762,-122.198,2100,9658,270000
5331,8682291630,2014-10-07,2,2.0,1930,5520,1.0,0,0,3,8,1930,0,2006,0,98053,47.7191,-122.022,1640,4533,559000
5332,1775800420,2015-02-02,4,2.25,1960,14834,1.0,0,0,4,8,1330,630,1976,0,98072,47.7434,-122.095,1540,15000,474000
5333,2215901310,2014-11-14,4,2.5,1920,7345,2.0,0,0,3,8,1920,0,1992,0,98038,47.3526,-122.055,1860,7364,303500
5334,1440500020,2014-12-26,3,1.75,1470,8645,1.0,0,0,3,6,1470,0,1949,0,98155,47.7524,-122.323,1470,7680,350000
5335,6632900574,2014-08-06,5,3.0,2980,10064,1.0,0,0,3,7,1680,1300,1940,0,98155,47.7372,-122.316,1590,7800,367500
5336,6632900574,2015-02-25,5,3.0,2980,10064,1.0,0,0,3,7,1680,1300,1940,0,98155,47.7372,-122.316,1590,7800,595000
5337,7933510080,2014-10-06,3,2.0,2360,118483,1.0,0,0,3,8,2360,0,1981,0,98024,47.5595,-121.867,2660,91476,589000
5338,1926069063,2015-03-06,3,1.75,1790,87213,1.0,0,0,4,7,1790,0,1974,0,98077,47.732,-122.077,3270,39586,585000
5339,973600020,2014-10-02,3,2.25,2130,8801,1.0,0,0,3,8,1370,760,1976,0,98155,47.7462,-122.29,2820,8801,482975
5340,9558010190,2014-11-19,4,2.5,2030,4499,2.0,0,0,3,8,2030,0,2003,0,98058,47.4511,-122.119,2030,4539,365500
5341,267010020,2014-07-11,4,2.0,1790,7800,1.0,0,0,5,8,1790,0,1972,0,98008,47.6266,-122.103,2150,7838,570000
5342,8097000170,2015-02-02,3,2.5,2260,8040,2.0,0,0,3,8,2260,0,1990,0,98092,47.3203,-122.184,2390,8040,335000
5343,9136100420,2015-04-08,4,2.0,2350,4815,1.5,0,0,4,7,1450,900,1914,0,98103,47.6681,-122.338,1640,4013,767500
5344,8929000280,2014-05-19,3,2.5,1690,1613,2.0,0,0,3,8,1150,540,2014,0,98029,47.5518,-121.998,1690,1662,386591
5345,7883603190,2014-07-22,3,1.0,1320,5750,1.5,0,0,3,7,1320,0,1913,0,98108,47.5288,-122.325,1010,5700,279000
5346,203600470,2015-04-09,4,2.5,2690,32780,2.0,0,0,3,9,2690,0,1998,0,98014,47.6612,-121.955,2840,36555,620000
5347,8643200020,2014-05-06,4,2.25,2810,23400,1.0,0,1,3,7,1710,1100,1958,0,98198,47.395,-122.311,1860,14900,407000
5348,322069153,2014-08-27,3,2.5,2280,213879,2.0,0,0,3,8,2280,0,1994,0,98038,47.4213,-122.033,2380,178160,364250
5349,2473450430,2014-05-27,4,2.5,2870,9292,2.0,0,0,3,8,2540,330,1979,0,98058,47.4522,-122.123,2590,7533,399000
5350,7574910780,2014-05-14,3,2.5,3030,30007,1.5,0,0,4,10,3030,0,1992,0,98077,47.743,-122.036,3360,34983,766950
5351,3629980780,2014-09-18,4,2.75,2940,4232,2.0,0,0,3,9,2940,0,2004,0,98029,47.5529,-121.99,2410,4000,710000
5352,3332000091,2015-02-24,3,1.0,1190,4120,1.0,0,0,3,6,1190,0,1929,0,98118,47.5513,-122.272,1360,4635,320000
5353,3395041236,2014-10-23,3,2.5,1800,3253,2.0,0,0,3,7,1800,0,2001,0,98108,47.5401,-122.292,1800,3081,300000
5354,2310030500,2014-07-10,3,1.75,1580,9187,1.0,0,0,3,8,1180,400,1993,0,98038,47.3538,-122.047,1620,6397,263000
5355,8665050080,2014-10-10,3,2.5,1730,4408,2.0,0,0,3,8,1730,0,1996,0,98029,47.5683,-122.005,1730,4408,445000
5356,4037000840,2015-04-06,3,2.0,1910,9001,1.0,0,0,4,7,1910,0,1957,0,98008,47.6037,-122.119,2040,8700,554000
5357,2856101845,2014-07-24,2,1.75,1000,5100,1.0,0,0,3,6,940,60,1906,0,98117,47.6787,-122.391,1900,5100,335000
5358,8078550250,2014-12-29,4,2.75,2520,6964,1.0,0,0,4,7,1260,1260,1987,0,98031,47.4038,-122.175,1930,6949,307000
5359,1837000010,2015-03-02,3,1.0,1420,8160,1.0,0,0,3,7,970,450,1947,0,98125,47.7164,-122.306,1340,8160,404000
5360,8691390280,2014-07-31,4,3.5,3080,5250,2.0,0,0,3,9,3080,0,2003,0,98075,47.5992,-121.972,2980,5509,775000
5361,2372800050,2014-05-21,3,1.0,1060,9126,1.0,0,2,5,7,1060,0,1956,0,98022,47.201,-121.999,1300,9126,220000
5362,6600250050,2014-09-03,4,2.5,2160,9750,2.0,0,0,3,8,2160,0,1983,0,98028,47.7438,-122.246,2840,10535,518000
5363,7215900020,2014-12-09,4,3.5,4060,9486,2.0,0,0,3,10,4060,0,2005,0,98033,47.6634,-122.2,2410,9486,1600000
5364,6450304600,2014-10-23,1,2.25,1940,2550,2.0,0,0,4,7,1100,840,1979,0,98133,47.7313,-122.343,1580,5100,315000
5365,2541100050,2014-07-31,4,2.5,2250,11349,2.0,0,0,3,8,2250,0,1991,0,98034,47.7111,-122.239,2110,9964,572650
5366,1853200080,2014-06-19,2,1.0,1620,9205,1.0,0,0,5,6,850,770,1921,0,98034,47.7119,-122.23,2460,5469,350000
5367,3058600050,2014-09-19,2,1.0,920,5850,1.0,0,0,4,6,920,0,1900,0,98108,47.5441,-122.304,1640,5476,285000
5368,3148750050,2015-03-25,3,2.5,1370,7247,2.0,0,0,3,7,1370,0,1995,0,98032,47.3767,-122.303,1720,8085,231000
5369,8651400680,2014-08-13,3,1.0,920,5200,1.0,0,0,4,6,920,0,1969,0,98042,47.3603,-122.085,920,5200,179000
5370,4359100050,2015-03-30,3,1.5,1360,9625,1.0,0,0,3,7,1360,0,1963,0,98030,47.3799,-122.211,1890,9625,244000
5371,5379806185,2015-03-06,3,1.5,1630,11662,1.0,0,0,3,7,1630,0,1943,1963,98188,47.4455,-122.278,1700,11662,185850
5372,1737300130,2014-12-22,6,2.5,3610,12033,2.0,0,0,3,8,3210,400,1970,0,98011,47.7692,-122.219,2210,8577,610000
5373,2781200010,2014-10-10,4,2.5,3010,9155,2.0,0,0,3,9,3010,0,2005,0,98038,47.3542,-122.027,3010,5762,419000
5374,269000221,2014-08-26,3,1.75,2320,6400,1.0,0,2,4,8,1420,900,1957,0,98199,47.6449,-122.389,2540,7680,779000
5375,6421100502,2014-09-15,5,3.0,3290,14134,1.0,0,0,3,7,1870,1420,2004,0,98052,47.6708,-122.14,1970,11470,695000
5376,4136900190,2015-03-20,3,2.5,2040,7580,2.0,0,2,3,8,2040,0,1998,0,98092,47.2618,-122.209,1960,7820,319900
5377,8731980680,2015-01-12,3,2.75,1920,7700,1.0,0,0,4,8,1320,600,1978,0,98023,47.3213,-122.378,2040,8000,329000
5378,2095800250,2014-08-27,3,2.5,2120,4512,2.0,0,0,3,8,2120,0,1988,0,98011,47.75,-122.183,2000,4553,475226
5379,3629920630,2015-03-25,3,2.5,2170,5000,2.0,0,0,3,9,2170,0,2003,0,98029,47.5453,-121.996,2170,5000,638000
